Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,326,0-326,Chloride,104.769783,0-623,0-624,0-624,46.724884,130.143524,
0,327,0-327,Hct,30.6414185,0-625,0-626,0-626,26.9004402,28.8217621,
0,328,0-328,Calcium,7.54006195,0-627,0-628,0-628,45.7951355,37.3430557,
0,329,0-329,Lactate,2.08605957,0-629,0-630,0-630,80.3207092,273.120605,
0,330,0-330,SBP,84.0,0-631,0-632,0-632,68.3162994,60.7752342,
0,331,0-331,ICULOS,115.0,0-633,0-634,0-634,38.8929214,116.897461,
0,332,0-332,AST,674.890625,0-635,0-636,0-636,61.0014038,559.435242,
0,333,0-333,PTT,44.4143257,0-637,0-638,0-638,11.2201538,172.434509,
0,334,0-334,Leaf,,,,,-0.111111119,1.25,
0,335,0-335,Leaf,,,,,-0.150000006,3.0,
0,336,0-336,HR,71.0,0-639,0-640,0-640,10.0572815,5.86435223,
0,337,0-337,Leaf,,,,,0.176926568,25.0039368,
0,338,0-338,SBP,123.0,0-641,0-642,0-642,9.18814468,3.68217611,
0,339,0-339,Lactate,2.44522738,0-643,0-644,0-644,47.7302666,35.410881,
0,340,0-340,ICULOS,106.0,0-645,0-646,0-646,45.2157249,72.6222229,
0,341,0-341,Hct,30.7669868,0-647,0-648,0-648,15.0413513,40.0969925,
0,342,0-342,PaCO2,41.5657539,0-649,0-650,0-650,21.9401932,12.6143522,
0,343,0-343,FiO2,0.486517698,0-651,0-652,0-652,116.490784,1286.70654,
0,344,0-344,Chloride,106.03653,0-653,0-654,0-654,73.0145035,220.337509,
0,345,0-345,DBP,63.2891655,0-655,0-656,0-656,54.1951485,225.922699,
0,346,0-346,Chloride,105.286407,0-657,0-658,0-658,113.119392,944.158386,
0,347,0-347,HospAdmTime,-99.0800018,0-659,0-660,0-660,61.034729,330.194,
0,348,0-348,Creatinine,1.51600969,0-661,0-662,0-662,217.332611,1368.75537,
0,349,0-349,ICULOS,82.0,0-663,0-664,0-664,132.215317,387.560669,
0,350,0-350,Potassium,3.94708014,0-665,0-666,0-666,100.982445,731.097717,
0,351,0-351,HospAdmTime,-8.01000023,0-667,0-668,0-668,151.581024,864.396545,
0,352,0-352,Hgb,10.9045238,0-669,0-670,0-670,78.5422058,651.189148,
0,353,0-353,Leaf,,,,,-0.181818187,10.0,
0,354,0-354,Leaf,,,,,0.13714993,2.18217611,
0,355,0-355,ICULOS,268.0,0-671,0-672,0-672,50.6303787,21.160881,
0,356,0-356,O2Sat,97.0661774,0-673,0-674,0-674,21.4851761,35.0504646,
0,357,0-357,Leaf,,,,,-0.195652172,45.0,
0,358,0-358,Leaf,,,,,0.13714993,2.18217611,
0,359,0-359,O2Sat,98.0113602,0-675,0-676,0-676,22.8026314,30.1395855,
0,360,0-360,Leaf,,,,,-0.181818187,10.0,
0,361,0-361,Leaf,,,,,-0.167999998,5.25,
0,362,0-362,Leaf,,,,,0.0913685858,2.68217611,
0,363,0-363,ICULOS,243.0,0-677,0-678,0-678,41.1200638,124.833572,
0,364,0-364,HCO3,23.6417713,0-679,0-680,0-680,18.2976074,101.333572,
0,365,0-365,HR,70.0,0-681,0-682,0-682,26.0068741,16.9321766,
0,366,0-366,HospAdmTime,-0.00999999978,0-683,0-684,0-684,42.9331055,208.184509,
0,367,0-367,AST,350.79071,0-685,0-686,0-686,58.9985924,61.7752342,
0,368,0-368,Alkalinephos,95.3809509,0-687,0-688,0-688,53.0765152,104.850929,
0,369,0-369,DBP,59.1019058,0-689,0-690,0-690,43.9393311,190.366684,
0,370,0-370,Fibrinogen,277.702393,0-691,0-692,0-692,52.9752197,296.895844,
0,371,0-371,HospAdmTime,-8.81000042,0-693,0-694,0-694,105.664413,195.104874,
0,372,0-372,HospAdmTime,-1285.85999,0-695,0-696,0-696,61.9492188,734.41394,
0,373,0-373,O2Sat,99.0769196,0-697,0-698,0-698,63.0211487,198.523621,
0,374,0-374,Phosphate,3.20099998,0-699,0-700,0-700,46.0004578,118.562279,
0,375,0-375,DBP,44.0,0-701,0-702,0-702,27.9513283,30.1143532,
0,376,0-376,DBP,54.1146622,0-703,0-704,0-704,37.5522079,119.854866,
0,377,0-377,Leaf,,,,,-0.193103448,28.0,
0,378,0-378,HR,120.0,0-705,0-706,0-706,59.1610107,170.12616,
0,379,0-379,FiO2,0.532747746,0-707,0-708,0-708,10.9169464,41.3469925,
0,380,0-380,ICULOS,67.0,0-709,0-710,0-710,41.1033401,114.51181,
0,381,0-381,HR,105.0,0-711,0-712,0-712,40.9695854,21.0930557,
0,382,0-382,HospAdmTime,-1285.85999,0-713,0-714,0-714,22.4840431,25.1143532,
0,383,0-383,O2Sat,94.5999985,0-715,0-716,0-716,25.6804962,32.6182899,
0,384,0-384,Leaf,,,,,-0.150000006,3.0,
0,385,0-385,SBP,110.0,0-717,0-718,0-718,11.2934227,4.18217611,
0,386,0-386,O2Sat,99.0769196,0-719,0-720,0-720,2.62847137,32.8004646,
0,387,0-387,O2Sat,92.75,0-721,0-722,0-722,10.548584,73.9321747,
0,388,0-388,DBP,49.9137459,0-723,0-724,0-724,28.8890667,13.2965279,
0,389,0-389,MAP,57.0,0-725,0-726,0-726,5.54440832,9.04652786,
0,390,0-390,Leaf,,,,,-0.146666676,2.75,
0,391,0-391,MAP,68.0,0-727,0-728,0-728,1.79275894,14.5930567,
0,392,0-392,Leaf,,,,,-0.111111119,1.25,
0,393,0-393,HR,116.0,0-729,0-730,0-730,16.5145607,22.1143532,
0,394,0-394,DBP,48.5,0-731,0-732,0-732,20.1339931,10.9787045,
0,395,0-395,DBP,42.0,0-733,0-734,0-734,19.9253883,85.8509293,
0,396,0-396,HospAdmTime,-183.369995,0-735,0-736,0-736,42.070446,41.5930557,
0,397,0-397,HospAdmTime,-252.449997,0-737,0-738,0-738,25.5858192,9.61435223,
0,398,0-398,Hgb,11.1966066,0-739,0-740,0-740,17.1835327,78.4652863,
0,399,0-399,Leaf,,,,,0.131791279,4.86435223,
0,400,0-400,Leaf,,,,,-0.150000006,3.0,
0,401,0-401,Leaf,,,,,-0.111111119,1.25,
0,402,0-402,ICULOS,50.0,0-741,0-742,0-742,11.6999512,274.450256,
0,403,0-403,Leaf,,,,,-0.146666676,2.75,
0,404,0-404,Leaf,,,,,0.13714993,2.18217611,
0,405,0-405,O2Sat,91.1818161,0-743,0-744,0-744,22.1206055,152.769684,
0,406,0-406,Calcium,1.15999997,0-745,0-746,0-746,19.1611195,7.43217611,
0,407,0-407,DBP,54.1146622,0-747,0-748,0-748,7.97926235,3.43217611,
0,408,0-408,Leaf,,,,,-0.193277314,28.75,
0,409,0-409,Leaf,,,,,-0.190909088,21.0,
0,410,0-410,SBP,99.75,0-749,0-750,0-750,38.7020988,23.8430557,
0,411,0-411,ICULOS,36.0,0-751,0-752,0-752,51.2315025,126.147461,
0,412,0-412,HospAdmTime,-4.88999987,0-753,0-754,0-754,36.6465149,63.7365799,
0,413,0-413,HospAdmTime,-196.770004,0-755,0-756,0-756,60.8903198,757.611877,
0,414,0-414,Alkalinephos,125.371902,0-757,0-758,0-758,84.679718,1802.6637,
0,415,0-415,Leaf,,,,,0.189636499,37.5969925,
0,416,0-416,ICULOS,215.0,0-759,0-760,0-760,33.0217972,48.9613457,
0,417,0-417,Leaf,,,,,-0.120000005,1.5,
0,418,0-418,HCO3,24.6065178,0-761,0-762,0-762,11.1881104,151.477097,
0,419,0-419,Leaf,,,,,-0.183673471,11.25,
0,420,0-420,MAP,65.0,0-763,0-764,0-764,23.025959,75.0544052,
0,421,0-421,Leaf,,,,,0.146565527,4.61435223,
0,422,0-422,Alkalinephos,158.906662,0-765,0-766,0-766,23.5422707,17.4321766,
0,423,0-423,HospAdmTime,-0.219999999,0-767,0-768,0-768,34.8501091,291.688446,
0,424,0-424,BUN,17.0,0-769,0-770,0-770,55.1108398,458.805115,
0,425,0-425,Magnesium,2.00895786,0-771,0-772,0-772,244.23584,1720.10474,
0,426,0-426,HospAdmTime,-52.7400017,0-773,0-774,0-774,72.2744217,356.128479,
0,427,0-427,SaO2,89.9621048,0-775,0-776,0-776,83.5480957,771.60791,
0,428,0-428,TroponinI,16.2759399,0-777,0-778,0-778,118.560265,762.520386,
0,429,0-429,SBP,98.0,0-779,0-780,0-780,19.0028076,168.862747,
0,430,0-430,MAP,69.3300018,0-781,0-782,0-782,23.1231728,11.1821766,
0,431,0-431,HospAdmTime,-132.779999,0-783,0-784,0-784,62.3174858,804.074829,
0,432,0-432,TroponinI,10.1553011,0-785,0-786,0-786,75.2537994,149.236572,
0,433,0-433,Hgb,11.2236404,0-787,0-788,0-788,117.419617,1359.74512,
0,434,0-434,Lactate,2.42503476,0-789,0-790,0-790,138.408905,2070.43433,
0,435,0-435,Hgb,10.2627335,0-791,0-792,0-792,90.1834641,730.570862,
0,436,0-436,BUN,16.6212692,0-793,0-794,0-794,93.390358,1145.83667,
0,437,0-437,Leaf,,,,,-0.175757572,7.25,
0,438,0-438,Leaf,,,,,0.146565527,4.61435223,
0,439,0-439,AST,288.817383,0-795,0-796,0-796,24.9038696,282.76413,
0,440,0-440,Leaf,,,,,-0.152941182,3.25,
0,441,0-441,HCO3,23.2894535,0-797,0-798,0-798,155.202988,3463.54126,
0,442,0-442,Calcium,7.16811514,0-799,0-800,0-800,50.4776917,246.824097,
0,443,0-443,FiO2,0.610000014,0-801,0-802,0-802,46.7481194,199.769684,
0,444,0-444,Creatinine,1.75828421,0-803,0-804,0-804,23.8733978,177.227097,
0,445,0-445,SaO2,89.9621048,0-805,0-806,0-806,21.6097412,33.2752342,
0,446,0-446,SBP,175.0,0-807,0-808,0-808,35.4266052,369.615082,
0,447,0-447,Lactate,3.36925936,0-809,0-810,0-810,113.97686,2063.30322,
0,448,0-448,SBP,92.0,0-811,0-812,0-812,114.010071,622.024353,
0,449,0-449,Phosphate,3.65471983,0-813,0-814,0-814,57.4582672,637.838257,
0,450,0-450,HR,132.0,0-815,0-816,0-816,24.6349335,65.7365799,
0,451,0-451,Magnesium,2.01344824,0-817,0-818,0-818,82.632431,98.5796356,
0,452,0-452,HospAdmTime,0.0,0-819,0-820,0-820,90.233078,320.159271,
0,453,0-453,HospAdmTime,-327.200012,0-821,0-822,0-822,21.8191528,176.570145,
0,454,0-454,Leaf,,,,,-0.13333334,2.0,
0,455,0-455,ICULOS,138.0,0-823,0-824,0-824,52.7064209,507.419464,
0,456,0-456,Creatinine,1.64575922,0-825,0-826,0-826,16.4090424,69.6009293,
0,457,0-457,Hct,28.8820953,0-827,0-828,0-828,79.3358154,148.025238,
0,458,0-458,ICULOS,12.0,0-829,0-830,0-830,125.858154,169.058334,
0,459,0-459,SBP,94.0,0-831,0-832,0-832,24.8591385,55.5078735,
0,460,0-460,HospAdmTime,-0.00999999978,0-833,0-834,0-834,81.102005,206.765747,
0,461,0-461,SBP,86.0,0-835,0-836,0-836,30.2972412,100.672691,
0,462,0-462,HospAdmTime,-99.0800018,0-837,0-838,0-838,30.3345833,119.558342,
0,463,0-463,ICULOS,86.0,0-839,0-840,0-840,136.672501,1442.11646,
0,464,0-464,HospAdmTime,0.0,0-841,0-842,0-842,123.481262,586.272034,
0,465,0-465,HospAdmTime,-0.0299999993,0-843,0-844,0-844,38.6231232,247.48497,
0,466,0-466,Hgb,12.0226851,0-845,0-846,0-846,34.0749512,241.921082,
0,467,0-467,SBP,98.0,0-847,0-848,0-848,62.3675232,456.093781,
0,468,0-468,DBP,75.1623154,0-849,0-850,0-850,36.6206665,240.417145,
0,469,0-469,Leaf,,,,,-0.157894745,3.75,
0,470,0-470,Fibrinogen,203.740738,0-851,0-852,0-852,19.3942871,200.345383,
0,471,0-471,ICULOS,206.0,0-853,0-854,0-854,68.5564804,244.019684,
0,472,0-472,Bilirubin_total,2.94852948,0-855,0-856,0-856,42.1314697,1438.6322,
0,473,0-473,HCO3,22.6805115,0-857,0-858,0-858,33.579361,25.7965279,
0,474,0-474,Creatinine,1.2214787,0-859,0-860,0-860,36.212883,80.9400482,
0,475,0-475,Leaf,,,,,-0.127272725,1.75,
0,476,0-476,Alkalinephos,107.424583,0-861,0-862,0-862,11.278801,35.9826431,
0,477,0-477,TroponinI,15.5874996,0-863,0-864,0-864,19.5049744,43.9321747,
0,478,0-478,HospAdmTime,-8.28999996,0-865,0-866,0-866,49.0689087,30.410881,
0,479,0-479,Leaf,,,,,0.169935986,8.97870445,
0,480,0-480,Leaf,,,,,-0.142857149,2.5,
0,481,0-481,Leaf,,,,,-0.193939403,32.0,
0,482,0-482,Leaf,,,,,0.13714993,2.18217611,
0,483,0-483,pH,7.39017868,0-867,0-868,0-868,61.7062683,202.023621,
0,484,0-484,Leaf,,,,,-0.182978734,10.75,
0,485,0-485,Bilirubin_total,1.1179167,0-869,0-870,0-870,85.825531,239.969223,
0,486,0-486,HR,79.0,0-871,0-872,0-872,85.2526703,393.310669,
0,487,0-487,Potassium,4.09670973,0-873,0-874,0-874,116.232712,1037.39258,
0,488,0-488,HR,73.0,0-875,0-876,0-876,130.12262,1626.15442,
0,489,0-489,Lactate,1.56130433,0-877,0-878,0-878,33.8816757,33.2539368,
0,490,0-490,PTT,36.7788582,0-879,0-880,0-880,66.2980347,31.9787045,
0,491,0-491,SBP,91.0,0-881,0-882,0-882,102.503052,424.473145,
0,492,0-492,DBP,39.0,0-883,0-884,0-884,80.3562012,318.368286,
0,493,0-493,DBP,63.2891655,0-885,0-886,0-886,30.6964417,113.058342,
0,494,0-494,Leaf,,,,,-0.170370385,5.75,
0,495,0-495,Leaf,,,,,-0.193442628,29.5,
0,496,0-496,pH,7.35002184,0-887,0-888,0-888,26.9947472,16.410881,
0,497,0-497,pH,7.37416458,0-889,0-890,0-890,88.1541672,252.22316,
0,498,0-498,PaCO2,42.2716217,0-891,0-892,0-892,44.3255768,217.684509,
0,499,0-499,Creatinine,1.55080497,0-893,0-894,0-894,66.4271698,288.655334,
0,500,0-500,pH,7.48000002,0-895,0-896,0-896,28.5430908,70.6143494,
0,501,0-501,HR,89.0,0-897,0-898,0-898,36.7156105,24.8643532,
0,502,0-502,PaCO2,40.3380852,0-899,0-900,0-900,33.1689072,136.922699,
0,503,0-503,Alkalinephos,173.829269,0-901,0-902,0-902,110.462646,636.502319,
0,504,0-504,HospAdmTime,-2.77999997,0-903,0-904,0-904,122.077538,60.0969925,
0,505,0-505,Bilirubin_direct,1.22666669,0-905,0-906,0-906,125.381203,70.3217621,
0,506,0-506,AST,324.186676,0-907,0-908,0-908,134.8349,853.650513,
0,507,0-507,Leaf,,,,,-0.165217385,4.75,
0,508,0-508,ICULOS,23.0,0-909,0-910,0-910,34.6322327,150.701859,
0,509,0-509,SBP,83.0,0-911,0-912,0-912,62.0555115,152.868286,
0,510,0-510,PTT,40.1293755,0-913,0-914,0-914,41.3642502,35.8895836,
0,511,0-511,Leaf,,,,,-0.191489369,22.5,
0,512,0-512,TroponinI,12.1445942,0-915,0-916,0-916,82.9196777,2088.10938,
0,513,0-513,HospAdmTime,-103.940002,0-917,0-918,0-918,131.019348,301.116669,
0,514,0-514,HospAdmTime,-890.52002,0-919,0-920,0-920,143.151489,1114.18689,
0,515,0-515,Phosphate,3.2719388,0-921,0-922,0-922,106.705078,135.697922,
0,516,0-516,Bilirubin_direct,5.48000002,0-923,0-924,0-924,75.1300812,55.0252342,
0,517,0-517,MAP,103.0,0-925,0-926,0-926,19.5295715,7.68217611,
0,518,0-518,DBP,67.0,0-927,0-928,0-928,13.8063545,27.0039368,
0,519,0-519,HospAdmTime,-10.04,0-929,0-930,0-930,98.49086,111.554405,
0,520,0-520,PTT,39.4203033,0-931,0-932,0-932,85.5369873,1345.0686,
0,521,0-521,ICULOS,29.0,0-933,0-934,0-934,43.4187469,67.5039368,
0,522,0-522,HR,61.0,0-935,0-936,0-936,59.9049606,104.240517,
0,523,0-523,Chloride,105.685791,0-937,0-938,0-938,83.5897827,1607.00928,
0,524,0-524,SOFA,12.0,0-939,0-940,0-940,25.1041107,50.4321747,
0,525,0-525,ICULOS,38.0,0-941,0-942,0-942,11.3725739,79.1474609,
0,526,0-526,Leaf,,,,,-0.155555561,3.5,
0,527,0-527,Leaf,,,,,-0.179999992,9.0,
0,528,0-528,FiO2,0.660000026,0-943,0-944,0-944,25.866312,30.4574089,
0,529,0-529,O2Sat,99.0769196,0-945,0-946,0-946,14.1551552,21.8895855,
0,530,0-530,O2Sat,99.75,0-947,0-948,0-948,85.737854,424.120605,
0,531,0-531,Chloride,104.267677,0-949,0-950,0-950,143.087936,233.333572,
0,532,0-532,HospAdmTime,-538.23999,0-951,0-952,0-952,143.213135,727.312256,
0,533,0-533,Creatinine,4.5,0-953,0-954,0-954,56.3547821,163.300461,
0,534,0-534,Alkalinephos,82.9722214,0-955,0-956,0-956,116.214874,59.9826431,
0,535,0-535,TroponinI,7.06811571,0-957,0-958,0-958,73.8947754,49.5717621,
0,536,0-536,Potassium,3.91643453,0-959,0-960,0-960,45.3830566,1304.22314,
0,537,0-537,Hgb,10.7172604,0-961,0-962,0-962,49.1273193,297.608795,
0,538,0-538,TroponinI,17.1646385,0-963,0-964,0-964,41.3364563,84.3643494,
0,539,0-539,pH,7.39782619,0-965,0-966,0-966,43.9192734,53.4787064,
0,540,0-540,O2Sat,95.5384598,0-967,0-968,0-968,68.2168579,559.522034,
0,541,0-541,SBP,112.5,0-969,0-970,0-970,25.2687988,253.343063,
0,542,0-542,Calcium,8.00664806,0-971,0-972,0-972,32.8005829,13.9787045,
0,543,0-543,Leaf,,,,,-0.187096775,14.5,
0,544,0-544,PaCO2,40.6732025,0-973,0-974,0-974,32.7532349,27.5717621,
0,545,0-545,Bilirubin_total,1.01529408,0-975,0-976,0-976,6.22427368,104.515747,
0,546,0-546,Leaf,,,,,-0.100000001,1.0,
0,547,0-547,Leaf,,,,,0.13714993,2.18217611,
0,548,0-548,Leaf,,,,,-0.142857149,2.5,
0,549,0-549,Bilirubin_total,2.85129881,0-977,0-978,0-978,43.7308044,124.139587,
0,550,0-550,HospAdmTime,-0.0199999996,0-979,0-980,0-980,77.8900757,55.9361115,
0,551,0-551,HospAdmTime,-0.0799999982,0-981,0-982,0-982,32.5648613,177.040985,
0,552,0-552,Leaf,,,,,-0.179999992,9.0,
0,553,0-553,Calcium,8.20101166,0-983,0-984,0-984,105.037285,116.868286,
0,554,0-554,Lactate,2.00705433,0-985,0-986,0-986,110.236191,951.086609,
0,555,0-555,HR,86.0,0-987,0-988,0-988,61.8934326,1722.61328,
0,556,0-556,BUN,28.4066982,0-989,0-990,0-990,29.1291733,35.4321747,
0,557,0-557,TroponinI,8.7277422,0-991,0-992,0-992,34.2078629,23.7074089,
0,558,0-558,Calcium,7.95685005,0-993,0-994,0-994,49.2565002,105.389587,
0,559,0-559,HospAdmTime,-0.00999999978,0-995,0-996,0-996,185.491852,730.872925,
0,560,0-560,Phosphate,3.93413591,0-997,0-998,0-998,105.371162,1488.5022,
0,561,0-561,TroponinI,8.40085411,0-999,0-1000,0-1000,60.4399338,99.3974609,
0,562,0-562,DBP,81.0,0-1001,0-1002,0-1002,74.1051559,110.279167,
0,563,0-563,Fibrinogen,292.56897,0-1003,0-1004,0-1004,70.1507416,146.783112,
0,564,0-564,MAP,84.0,0-1005,0-1006,0-1006,50.9371948,191.868286,
0,565,0-565,HospAdmTime,-0.779999971,0-1007,0-1008,0-1008,54.1259613,416.839844,
0,566,0-566,PaCO2,44.9403076,0-1009,0-1010,0-1010,102.8181,771.398193,
0,567,0-567,SBP,120.5,0-1011,0-1012,0-1012,14.8147736,6.11435223,
0,568,0-568,Leaf,,,,,-0.195321649,41.75,
0,569,0-569,SBP,129.5,0-1013,0-1014,0-1014,25.8049927,199.866684,
0,570,0-570,ICULOS,37.0,0-1015,0-1016,0-1016,122.501732,65.7326431,
0,571,0-571,Leaf,,,,,-0.186206907,13.5,
0,572,0-572,Leaf,,,,,0.13714993,2.18217611,
0,573,0-573,FiO2,0.426015615,0-1017,0-1018,0-1018,40.8888626,32.5465279,
0,574,0-574,PaCO2,41.799221,0-1019,0-1020,0-1020,48.6412888,223.841446,
0,575,0-575,Calcium,8.69999981,0-1021,0-1022,0-1022,52.0158043,209.22316,
0,576,0-576,HospAdmTime,-0.0399999991,0-1023,0-1024,0-1024,136.2146,4721.75195,
0,577,0-577,AST,58.4946251,0-1025,0-1026,0-1026,61.4209061,33.3217621,
0,578,0-578,MAP,72.5,0-1027,0-1028,0-1028,47.0533142,114.593056,
0,579,0-579,O2Sat,99.4000015,0-1029,0-1030,0-1030,84.0958099,508.254669,
0,580,0-580,ICULOS,23.0,0-1031,0-1032,0-1032,112.726852,139.507874,
0,581,0-581,HospAdmTime,-1.15999997,0-1033,0-1034,0-1034,29.4254303,120.562279,
0,582,0-582,HospAdmTime,-0.0399999991,0-1035,0-1036,0-1036,56.5680695,381.564606,
0,583,0-583,Leaf,,,,,-0.188888893,17.0,
0,584,0-584,AST,213.768967,0-1037,0-1038,0-1038,29.889698,98.4187546,
0,585,0-585,ICULOS,24.0,0-1039,0-1040,0-1040,19.2042522,18.910881,
0,586,0-586,HR,84.0,0-1041,0-1042,0-1042,15.913681,47.1821747,
0,587,0-587,SBP,123.655212,0-1043,0-1044,0-1044,106.213211,122.393524,
0,588,0-588,HR,69.0,0-1045,0-1046,0-1046,62.0488434,651.198669,
0,589,0-589,Leaf,,,,,0.181845948,15.5252323,
0,590,0-590,Leaf,,,,,-0.120000005,1.5,
0,591,0-591,Calcium,9.5,0-1047,0-1048,0-1048,25.1282482,14.6821766,
0,592,0-592,O2Sat,96.0454559,0-1049,0-1050,0-1050,20.2518902,16.0930557,
0,593,0-593,Leaf,,,,,-0.197342202,74.25,
0,594,0-594,ICULOS,34.0,0-1051,0-1052,0-1052,7.97926235,3.43217611,
0,595,0-595,Magnesium,2.01980901,0-1053,0-1054,0-1054,118.747795,1143.59448,
0,596,0-596,HospAdmTime,-0.00999999978,0-1055,0-1056,0-1056,87.4241943,98.4574127,
0,597,0-597,HCO3,24.0260639,0-1057,0-1058,0-1058,10.6629181,51.5756989,
0,598,0-598,AST,356.315796,0-1059,0-1060,0-1060,19.2355309,11.3643522,
0,599,0-599,FiO2,0.533038676,0-1061,0-1062,0-1062,21.3821297,17.5465279,
0,600,0-600,Leaf,,,,,-0.196551725,57.0,
0,601,0-601,Leaf,,,,,-0.191011235,21.25,
0,602,0-602,ICULOS,68.0,0-1063,0-1064,0-1064,28.5650043,29.2074089,
0,603,0-603,Hgb,9.9227066,0-1065,0-1066,0-1066,45.8538208,219.074097,
0,604,0-604,BUN,26.7554531,0-1067,0-1068,0-1068,136.274948,711.756958,
0,605,0-605,ICULOS,192.0,0-1069,0-1070,0-1070,20.6283379,27.3643532,
0,606,0-606,HospAdmTime,-106.690002,0-1071,0-1072,0-1072,5.56756401,8.54652786,
0,607,0-607,Magnesium,2.12455821,0-1073,0-1074,0-1074,78.4893036,551.432922,
0,608,0-608,SBP,123.0,0-1075,0-1076,0-1076,90.5682678,210.168762,
0,609,0-609,PaCO2,42.7491875,0-1077,0-1078,0-1078,141.129623,1563.90515,
0,610,0-610,HospAdmTime,-1285.85999,0-1079,0-1080,0-1080,130.901306,1296.5061,
0,611,0-611,Leaf,,,,,-0.184615389,12.0,
0,612,0-612,HR,69.0,0-1081,0-1082,0-1082,22.1307697,24.2074089,
0,613,0-613,ICULOS,268.0,0-1083,0-1084,0-1084,51.4261932,42.1182899,
0,614,0-614,PTT,37.4140778,0-1085,0-1086,0-1086,14.9444122,28.4361134,
0,615,0-615,Leaf,,,,,-0.166666672,5.0,
0,616,0-616,MAP,78.3300018,0-1087,0-1088,0-1088,9.86791611,22.8895855,
0,617,0-617,Creatinine,1.11309755,0-1089,0-1090,0-1090,2.96755981,72.5796356,
0,618,0-618,Alkalinephos,71.6101685,0-1091,0-1092,0-1092,32.0283508,93.058342,
0,619,0-619,DBP,46.0,0-1093,0-1094,0-1094,23.9763031,122.312279,
0,620,0-620,Magnesium,2.09154344,0-1095,0-1096,0-1096,42.6838608,18.4787045,
0,621,0-621,ICULOS,206.0,0-1097,0-1098,0-1098,22.5405731,49.5756989,
0,622,0-622,ICULOS,243.0,0-1099,0-1100,0-1100,38.9877968,38.6395836,
0,623,0-623,Phosphate,3.89240336,0-1101,0-1102,0-1102,18.2156601,14.160881,
0,624,0-624,pH,7.37938118,0-1103,0-1104,0-1104,39.7761002,115.982643,
0,625,0-625,HR,66.0,0-1105,0-1106,0-1106,9.51075363,25.8217621,
0,626,0-626,Leaf,,,,,-0.150000006,3.0,
0,627,0-627,FiO2,0.484977961,0-1107,0-1108,0-1108,27.7758522,22.3430557,
0,628,0-628,Leaf,,,,,-0.1875,15.0,
0,629,0-629,SaO2,98.0,0-1109,0-1110,0-1110,40.2996063,123.380104,
0,630,0-630,ICULOS,65.0,0-1111,0-1112,0-1112,68.2645416,149.740509,
0,631,0-631,HR,67.0,0-1113,0-1114,0-1114,16.3114758,10.2287045,
0,632,0-632,Fibrinogen,274.899994,0-1115,0-1116,0-1116,70.9938431,50.5465279,
0,633,0-633,Lactate,2.26599121,0-1117,0-1118,0-1118,25.7466507,93.8509293,
0,634,0-634,BUN,28.7981129,0-1119,0-1120,0-1120,40.3906136,23.0465279,
0,635,0-635,Magnesium,2.09251237,0-1121,0-1122,0-1122,47.6762695,548.253052,
0,636,0-636,SBP,88.0,0-1123,0-1124,0-1124,20.4986687,11.1821766,
0,637,0-637,MAP,77.5,0-1125,0-1126,0-1126,7.42868042,165.070145,
0,638,0-638,HR,74.0,0-1127,0-1128,0-1128,22.3128853,7.36435223,
0,639,0-639,Leaf,,,,,-0.111111119,1.25,
0,640,0-640,Leaf,,,,,0.146565527,4.61435223,
0,641,0-641,Leaf,,,,,0.13714993,2.18217611,
0,642,0-642,Leaf,,,,,-0.120000005,1.5,
0,643,0-643,Leaf,,,,,-0.189041093,17.25,
0,644,0-644,HospAdmTime,-48.0800018,0-1129,0-1130,0-1130,17.1836205,18.160881,
0,645,0-645,HR,67.0,0-1131,0-1132,0-1132,15.204155,35.2326431,
0,646,0-646,ICULOS,122.0,0-1133,0-1134,0-1134,46.315197,37.3895836,
0,647,0-647,Leaf,,,,,-0.111111119,1.25,
0,648,0-648,MAP,84.5,0-1135,0-1136,0-1136,1.30023193,38.8469925,
0,649,0-649,Leaf,,,,,-0.173333332,6.5,
0,650,0-650,Bilirubin_total,1.1690141,0-1137,0-1138,0-1138,11.8176003,6.11435223,
0,651,0-651,PaCO2,37.0,0-1139,0-1140,0-1140,85.8579102,404.969208,
0,652,0-652,PTT,35.3007507,0-1141,0-1142,0-1142,153.0065,881.737305,
0,653,0-653,ICULOS,69.0,0-1143,0-1144,0-1144,69.5536804,166.062271,
0,654,0-654,MAP,83.6699982,0-1145,0-1146,0-1146,86.0223846,54.2752342,
0,655,0-655,Leaf,,,,,-0.192000002,24.0,
0,656,0-656,Calcium,7.30177784,0-1147,0-1148,0-1148,60.9622498,201.922699,
0,657,0-657,Lactate,2.34963775,0-1149,0-1150,0-1150,79.7922974,232.880096,
0,658,0-658,DBP,69.0,0-1151,0-1152,0-1152,77.6704559,711.278259,
0,659,0-659,HR,85.0,0-1153,0-1154,0-1154,52.2650146,50.0039368,
0,660,0-660,Hct,22.2999992,0-1155,0-1156,0-1156,65.3193665,280.190063,
0,661,0-661,HospAdmTime,-0.00999999978,0-1157,0-1158,0-1158,108.372986,1098.54565,
0,662,0-662,HospAdmTime,-159.460007,0-1159,0-1160,0-1160,58.8582382,270.209747,
0,663,0-663,Fibrinogen,313.833344,0-1161,0-1162,0-1162,121.138153,132.872223,
0,664,0-664,PTT,35.6653595,0-1163,0-1164,0-1164,61.5209198,254.688446,
0,665,0-665,SBP,140.0,0-1165,0-1166,0-1166,51.2215271,408.171082,
