Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,2532,0-2532,Leaf,,,,,-0.177777782,8.0,
0,2533,0-2533,ICULOS,212.0,0-3569,0-3570,0-3570,14.335413,8.68402195,
0,2534,0-2534,Resp,18.5185184,0-3571,0-3572,0-3572,19.5740128,58.5708275,
0,2535,0-2535,Temp,37.0330238,0-3573,0-3574,0-3574,14.9604797,15.7312403,
0,2536,0-2536,ICULOS,240.0,0-3575,0-3576,0-3576,23.806078,53.4388733,
0,2537,0-2537,Leaf,,,,,-0.185964927,13.25,
0,2538,0-2538,Leaf,,,,,0.0862259194,1.63680446,
0,2539,0-2539,Leaf,,,,,-0.120000005,1.5,
0,2540,0-2540,O2Sat,96.0659332,0-3577,0-3578,0-3578,11.1173401,9.68402195,
0,2541,0-2541,Phosphate,2.5,0-3579,0-3580,0-3580,57.6474609,896.899048,
0,2542,0-2542,SBP,94.0,0-3581,0-3582,0-3582,56.1002502,135.774246,
0,2543,0-2543,DBP,67.5941086,0-3583,0-3584,0-3584,14.2219849,70.1985703,
0,2544,0-2544,MAP,112.0,0-3585,0-3586,0-3586,38.0885086,196.576309,
0,2545,0-2545,DBP,49.5,0-3587,0-3588,0-3588,22.4415283,180.099289,
0,2546,0-2546,Hgb,10.7172604,0-3589,0-3590,0-3590,45.2335358,140.764542,
0,2547,0-2547,DBP,63.4600334,0-3591,0-3592,0-3592,86.1855774,1323.98987,
0,2548,0-2548,ICULOS,79.0,0-3593,0-3594,0-3594,68.7572784,120.203415,
0,2549,0-2549,pH,7.28000021,0-3595,0-3596,0-3596,20.1403561,39.8020668,
0,2550,0-2550,Magnesium,1.54999995,0-3597,0-3598,0-3598,17.1136131,18.1368046,
0,2551,0-2551,Resp,15.1186438,0-3599,0-3600,0-3600,1.83533669,10.7076311,
0,2552,0-2552,Leaf,,,,,-0.100000001,1.0,
0,2553,0-2553,Alkalinephos,107.424583,0-3601,0-3602,0-3602,12.5108032,67.4485703,
0,2554,0-2554,Leaf,,,,,-0.138461545,2.25,
0,2555,0-2555,pH,7.38530397,0-3603,0-3604,0-3604,39.8542099,39.2124786,
0,2556,0-2556,HR,109.0,0-3605,0-3606,0-3606,40.0133209,277.665894,
0,2557,0-2557,Glucose,123.0,0-3607,0-3608,0-3608,10.2696953,33.2360878,
0,2558,0-2558,pH,7.37080765,0-3609,0-3610,0-3610,18.6522064,7.27360916,
0,2559,0-2559,BaseExcess,0.0948967189,0-3611,0-3612,0-3612,1.97197723,23.4388714,
0,2560,0-2560,ICULOS,152.0,0-3613,0-3614,0-3614,6.88430119,13.2076311,
0,2561,0-2561,Leaf,,,,,-0.177777782,8.0,
0,2562,0-2562,Leaf,,,,,0.106402293,3.27360892,
0,2563,0-2563,AST,170.25,0-3615,0-3616,0-3616,33.9546661,149.165894,
0,2564,0-2564,Gender,1.0,0-3617,0-3618,0-3618,22.3473816,74.1562042,
0,2565,0-2565,Leaf,,,,,0.0614384823,1.88680446,
0,2566,0-2566,Leaf,,,,,-0.189610392,18.25,
0,2567,0-2567,Leaf,,,,,-0.111111119,1.25,
0,2568,0-2568,Leaf,,,,,0.161243424,4.16041327,
0,2569,0-2569,Alkalinephos,109.778763,0-3619,0-3620,0-3620,51.2019768,31.0284576,
0,2570,0-2570,AST,245.936111,0-3621,0-3622,0-3622,27.2823334,94.1652603,
0,2571,0-2571,Leaf,,,,,-0.160000011,4.0,
0,2572,0-2572,HR,93.25,0-3623,0-3624,0-3624,16.7082405,41.6465034,
0,2573,0-2573,HospAdmTime,-10.1199999,0-3625,0-3626,0-3626,29.0457611,239.666534,
0,2574,0-2574,Leaf,,,,,-0.171428576,6.0,
0,2575,0-2575,ICULOS,37.0,0-3627,0-3628,0-3628,45.5346909,252.067245,
0,2576,0-2576,Fibrinogen,255.916672,0-3629,0-3630,0-3630,59.7549477,50.3680458,
0,2577,0-2577,Leaf,,,,,0.18769598,15.2548494,
0,2578,0-2578,Leaf,,,,,-0.111111119,1.25,
0,2579,0-2579,ICULOS,26.0,0-3631,0-3632,0-3632,61.6445465,553.148438,
0,2580,0-2580,WBC,10.6115313,0-3633,0-3634,0-3634,79.2761383,381.312408,
0,2581,0-2581,Leaf,,,,,-0.174193546,6.75,
0,2582,0-2582,Fibrinogen,276.949066,0-3635,0-3636,0-3636,31.7019463,62.5805244,
0,2583,0-2583,Leaf,,,,,-0.100000001,1.0,
0,2584,0-2584,TroponinI,4.00738096,0-3637,0-3638,0-3638,3.04336548,27.3492851,
0,2585,0-2585,Leaf,,,,,0.0406021141,2.13680458,
0,2586,0-2586,Leaf,,,,,0.185164571,12.4812403,
0,2587,0-2587,pH,7.07000017,0-3639,0-3640,0-3640,13.7778702,35.7972183,
0,2588,0-2588,ICULOS,52.0,0-3641,0-3642,0-3642,14.6684198,6.41041327,
0,2589,0-2589,Leaf,,,,,-0.111111119,1.25,
0,2590,0-2590,Leaf,,,,,0.144551381,4.41041327,
0,2591,0-2591,Leaf,,,,,0.116205953,1.38680446,
0,2592,0-2592,Leaf,,,,,-0.146666676,2.75,
0,2593,0-2593,HospAdmTime,-36.4799995,0-3643,0-3644,0-3644,26.5632896,21.5048485,
0,2594,0-2594,SBP,114.0,0-3645,0-3646,0-3646,3.05210876,85.4110489,
0,2595,0-2595,DBP,74.4368134,0-3647,0-3648,0-3648,3.21089458,7.93402243,
0,2596,0-2596,Leaf,,,,,-0.127272725,1.75,
0,2597,0-2597,Leaf,,,,,-0.181395352,9.75,
0,2598,0-2598,Leaf,,,,,0.116205953,1.38680446,
0,2599,0-2599,AST,351.774384,0-3649,0-3650,0-3650,36.2870102,44.7548485,
0,2600,0-2600,Glucose,132.147629,0-3651,0-3652,0-3652,22.9831524,56.9437218,
0,2601,0-2601,Temp,37.0816727,0-3653,0-3654,0-3654,6.86954117,35.6228943,
0,2602,0-2602,Leaf,,,,,-0.120000005,1.5,
0,2603,0-2603,Leaf,,,,,0.116205953,1.38680446,
0,2604,0-2604,Leaf,,,,,-0.157894745,3.75,
0,2605,0-2605,TroponinI,3.73099995,0-3655,0-3656,0-3656,39.4833183,25.7548485,
0,2606,0-2606,patient_id,34178.0,0-3657,0-3658,0-3658,18.1241608,102.84507,
0,2607,0-2607,SBP,104.5,0-3659,0-3660,0-3660,29.8511219,74.5569153,
0,2608,0-2608,Leaf,,,,,-0.189473689,18.0,
0,2609,0-2609,Resp,26.125,0-3661,0-3662,0-3662,19.3453407,68.2645493,
0,2610,0-2610,BUN,34.6813469,0-3663,0-3664,0-3664,21.4468899,21.5472183,
0,2611,0-2611,HR,85.15625,0-3665,0-3666,0-3666,12.1432228,20.1840229,
0,2612,0-2612,Bilirubin_direct,0.155555561,0-3667,0-3668,0-3668,14.1383972,74.3208237,
0,2613,0-2613,Leaf,,,,,-0.100000001,1.0,
0,2614,0-2614,Leaf,,,,,0.125440076,3.02360892,
0,2615,0-2615,HR,84.1538467,0-3669,0-3670,0-3670,1.84869385,27.7124805,
0,2616,0-2616,ICULOS,91.0,0-3671,0-3672,0-3672,37.4504128,53.759697,
0,2617,0-2617,HR,60.5,0-3673,0-3674,0-3674,51.44767,87.8728943,
0,2618,0-2618,DBP,75.1623154,0-3675,0-3676,0-3676,33.9122353,57.1701126,
0,2619,0-2619,PaCO2,40.9948502,0-3677,0-3678,0-3678,9.4524231,57.5617638,
0,2620,0-2620,Leaf,,,,,-0.142857149,2.5,
0,2621,0-2621,Leaf,,,,,0.144551381,4.41041327,
0,2622,0-2622,Calcium,8.08758163,0-3679,0-3680,0-3680,17.1136131,18.1368046,
0,2623,0-2623,ICULOS,195.0,0-3681,0-3682,0-3682,38.3544044,20.5708275,
0,2624,0-2624,Leaf,,,,,0.17815201,12.7312403,
0,2625,0-2625,Leaf,,,,,-0.13333334,2.0,
0,2626,0-2626,Leaf,,,,,0.116205953,1.38680446,
0,2627,0-2627,SBP,123.5,0-3683,0-3684,0-3684,23.6120529,24.6416531,
0,2628,0-2628,HospAdmTime,-429.410004,0-3685,0-3686,0-3686,19.5826817,27.4340229,
0,2629,0-2629,ICULOS,53.0,0-3687,0-3688,0-3688,39.2832489,67.1041336,
0,2630,0-2630,HR,82.25,0-3689,0-3690,0-3690,17.2987671,122.373528,
0,2631,0-2631,MAP,81.6699982,0-3691,0-3692,0-3692,18.8206406,18.5944366,
0,2632,0-2632,pH,7.39017868,0-3693,0-3694,0-3694,22.0691566,42.5708275,
0,2633,0-2633,Leaf,,,,,-0.111111119,1.25,
0,2634,0-2634,SBP,97.0,0-3695,0-3696,0-3696,0.514835358,13.2312403,
0,2635,0-2635,HR,71.5,0-3697,0-3698,0-3698,37.6166382,844.97406,
0,2636,0-2636,ICULOS,33.0,0-3699,0-3700,0-3700,15.6649971,14.7312403,
0,2637,0-2637,ICULOS,50.0,0-3701,0-3702,0-3702,24.0648651,30.9624805,
0,2638,0-2638,HospAdmTime,-0.0199999996,0-3703,0-3704,0-3704,57.9371414,399.987366,
0,2639,0-2639,ICULOS,118.0,0-3705,0-3706,0-3706,31.8898239,13.9104137,
0,2640,0-2640,BUN,19.8133411,0-3707,0-3708,0-3708,26.4894867,109.684662,
0,2641,0-2641,HospAdmTime,-0.0700000003,0-3709,0-3710,0-3710,50.6508331,602.752563,
0,2642,0-2642,SBP,169.0,0-3711,0-3712,0-3712,30.3479385,154.240936,
0,2643,0-2643,Leaf,,,,,0.0614384823,1.88680446,
0,2644,0-2644,Leaf,,,,,0.16865474,8.57082653,
0,2645,0-2645,Leaf,,,,,-0.161904767,4.25,
0,2646,0-2646,Leaf,,,,,0.116205953,1.38680446,
0,2647,0-2647,Leaf,,,,,-0.192920357,27.25,
0,2648,0-2648,HospAdmTime,-0.100000001,0-3713,0-3714,0-3714,31.5482788,49.9152641,
0,2649,0-2649,Leaf,,,,,0.116205953,1.38680446,
0,2650,0-2650,Leaf,,,,,-0.161904767,4.25,
0,2651,0-2651,HR,84.1538467,0-3715,0-3716,0-3716,3.85818863,13.3444357,
0,2652,0-2652,Leaf,,,,,-0.13333334,2.0,
0,2653,0-2653,Leaf,,,,,-0.176470593,7.5,
0,2654,0-2654,SBP,114.5,0-3717,0-3718,0-3718,4.34682369,3.38680458,
0,2655,0-2655,Leaf,,,,,-0.120000005,1.5,
0,2656,0-2656,Leaf,,,,,0.116205953,1.38680446,
0,2657,0-2657,MAP,75.5,0-3719,0-3720,0-3720,0.863383293,6.54721785,
0,2658,0-2658,Leaf,,,,,-0.13333334,2.0,
0,2659,0-2659,Leaf,,,,,0.0614384823,1.88680446,
0,2660,0-2660,HospAdmTime,-3.98000002,0-3721,0-3722,0-3722,0.562026978,59.8589821,
0,2661,0-2661,pH,7.37938118,0-3723,0-3724,0-3724,13.4737492,5.52360916,
0,2662,0-2662,HR,94.5,0-3725,0-3726,0-3726,2.11296844,21.1652622,
0,2663,0-2663,Leaf,,,,,0.116205953,1.38680446,
0,2664,0-2664,Leaf,,,,,-0.127272725,1.75,
0,2665,0-2665,HR,57.75,0-3727,0-3728,0-3728,9.81957626,5.63680458,
0,2666,0-2666,Leaf,,,,,-0.196208537,51.75,
0,2667,0-2667,HospAdmTime,-60.8199997,0-3729,0-3730,0-3730,31.2576561,41.075676,
0,2668,0-2668,ICULOS,201.0,0-3731,0-3732,0-3732,55.3801651,42.5944366,
0,2669,0-2669,Leaf,,,,,0.174792111,6.93402243,
0,2670,0-2670,Leaf,,,,,0.0406021141,2.13680458,
0,2671,0-2671,O2Sat,92.3076935,0-3733,0-3734,0-3734,19.8398132,74.8208237,
0,2672,0-2672,TroponinI,5.67714262,0-3735,0-3736,0-3736,18.4606247,13.9340219,
0,2673,0-2673,O2Sat,98.5263138,0-3737,0-3738,0-3738,1.26442432,7.93402243,
0,2674,0-2674,ICULOS,240.0,0-3739,0-3740,0-3740,30.4151764,16.0472183,
0,2675,0-2675,Leaf,,,,,0.116205953,1.38680446,
0,2676,0-2676,Leaf,,,,,-0.174999997,7.0,
0,2677,0-2677,HR,76.25,0-3741,0-3742,0-3742,30.164238,50.4860878,
0,2678,0-2678,SBP,95.0,0-3743,0-3744,0-3744,20.6894531,69.4721756,
0,2679,0-2679,ICULOS,107.0,0-3745,0-3746,0-3746,6.49736023,44.3868027,
0,2680,0-2680,Leaf,,,,,0.116205953,1.38680446,
0,2681,0-2681,O2Sat,93.1666641,0-3747,0-3748,0-3748,0.119214058,3.52360892,
0,2682,0-2682,Leaf,,,,,-0.127272725,1.75,
0,2683,0-2683,Leaf,,,,,-0.111111119,1.25,
0,2684,0-2684,Leaf,,,,,0.16865474,8.57082653,
0,2685,0-2685,Leaf,,,,,-0.174999997,7.0,
0,2686,0-2686,SBP,116.173912,0-3749,0-3750,0-3750,11.5420189,5.91041327,
0,2687,0-2687,Leaf,,,,,0.116205953,1.38680446,
0,2688,0-2688,Leaf,,,,,-0.127272725,1.75,
0,2689,0-2689,Leaf,,,,,0.147000343,2.77360892,
0,2690,0-2690,DBP,52.1451263,0-3751,0-3752,0-3752,5.04639196,2.38680458,
0,2691,0-2691,Glucose,140.417709,0-3753,0-3754,0-3754,26.8124466,52.184021,
0,2692,0-2692,patient_id,9332.0,0-3755,0-3756,0-3756,36.1814995,22.9812393,
0,2693,0-2693,Bilirubin_total,0.956962049,0-3757,0-3758,0-3758,16.7425575,45.1701126,
0,2694,0-2694,Platelets,193.335022,0-3759,0-3760,0-3760,38.2664795,40.891655,
0,2695,0-2695,Temp,35.9000015,0-3761,0-3762,0-3762,32.5977631,546.479553,
0,2696,0-2696,pH,7.37369823,0-3763,0-3764,0-3764,64.2891235,65.1228943,
0,2697,0-2697,PTT,35.2787094,0-3765,0-3766,0-3766,76.7676468,98.8728943,
0,2698,0-2698,Potassium,4.11311579,0-3767,0-3768,0-3768,27.8365707,61.8777428,
0,2699,0-2699,Leaf,,,,,0.0862259194,1.63680446,
0,2700,0-2700,Leaf,,,,,-0.193650797,30.5,
0,2701,0-2701,patient_id,31217.0,0-3769,0-3770,0-3770,45.1786804,31.2076321,
0,2702,0-2702,patient_id,3708.0,0-3771,0-3772,0-3772,10.0164776,16.2312393,
0,2703,0-2703,BaseExcess,-1.23391724,0-3773,0-3774,0-3774,33.2034798,80.7124786,
0,2704,0-2704,HR,94.5,0-3775,0-3776,0-3776,0.0471944809,6.04721785,
0,2705,0-2705,patient_id,3104.0,0-3777,0-3778,0-3778,45.2756653,25.1840229,
0,2706,0-2706,WBC,13.6738577,0-3779,0-3780,0-3780,41.7961311,121.274246,
0,2707,0-2707,ICULOS,35.0,0-3781,0-3782,0-3782,19.3338642,7.91041327,
0,2708,0-2708,DBP,57.0400352,0-3783,0-3784,0-3784,10.9936523,136.378372,
0,2709,0-2709,patient_id,1389.0,0-3785,0-3786,0-3786,17.0760365,16.5472183,
0,2710,0-2710,PTT,43.9001694,0-3787,0-3788,0-3788,24.3505554,64.4249573,
0,2711,0-2711,HospAdmTime,-0.0299999993,0-3789,0-3790,0-3790,24.4641876,22.1416531,
0,2712,0-2712,Bilirubin_direct,1.07153845,0-3791,0-3792,0-3792,35.7451134,31.4340229,
0,2713,0-2713,Temp,37.6500015,0-3793,0-3794,0-3794,5.98029184,2.63680458,
0,2714,0-2714,ICULOS,86.0,0-3795,0-3796,0-3796,4.69355774,50.1513519,
0,2715,0-2715,Leaf,,,,,-0.138461545,2.25,
0,2716,0-2716,patient_id,324.0,0-3797,0-3798,0-3798,9.64004707,21.8916531,
0,2717,0-2717,Leaf,,,,,-0.180487797,9.25,
0,2718,0-2718,WBC,12.1486692,0-3799,0-3800,0-3800,26.5710201,99.0381546,
0,2719,0-2719,O2Sat,98.0222244,0-3801,0-3802,0-3802,0.0471944809,6.04721785,
0,2720,0-2720,Leaf,,,,,-0.127272725,1.75,
0,2721,0-2721,ICULOS,23.0,0-3803,0-3804,0-3804,13.3862476,25.0048485,
0,2722,0-2722,ICULOS,99.0,0-3805,0-3806,0-3806,18.807003,17.4104137,
0,2723,0-2723,MAP,76.0,0-3807,0-3808,0-3808,11.5222015,71.1325912,
0,2724,0-2724,AST,367.659088,0-3809,0-3810,0-3810,34.8095169,171.194351,
0,2725,0-2725,Alkalinephos,110.605263,0-3811,0-3812,0-3812,11.1173401,9.68402195,
0,2726,0-2726,patient_id,1873.0,0-3813,0-3814,0-3814,2.55717468,63.6325912,
0,2727,0-2727,Leaf,,,,,-0.174999997,7.0,
0,2728,0-2728,SBP,110.5,0-3815,0-3816,0-3816,21.0410347,19.8444366,
0,2729,0-2729,Temp,36.3300018,0-3817,0-3818,0-3818,34.1548882,10.9340219,
0,2730,0-2730,Temp,36.7010803,0-3819,0-3820,0-3820,2.38134003,25.325676,
0,2731,0-2731,patient_id,10705.0,0-3821,0-3822,0-3822,9.51043701,23.3868046,
0,2732,0-2732,SBP,135.5,0-3823,0-3824,0-3824,6.80991173,2.88680458,
0,2733,0-2733,DBP,54.1146622,0-3825,0-3826,0-3826,4.98526764,28.075676,
0,2734,0-2734,Leaf,,,,,-0.13333334,2.0,
0,2735,0-2735,Hgb,9.85665798,0-3827,0-3828,0-3828,30.2004166,34.684021,
0,2736,0-2736,Temp,37.4399986,0-3829,0-3830,0-3830,42.8321457,33.4152641,
0,2737,0-2737,AST,99.3086395,0-3831,0-3832,0-3832,33.3361511,53.4104118,
0,2738,0-2738,Fibrinogen,311.133331,0-3833,0-3834,0-3834,43.0074615,68.7124786,
0,2739,0-2739,Leaf,,,,,0.14324002,6.04721785,
0,2740,0-2740,Leaf,,,,,0.0406021141,2.13680458,
0,2741,0-2741,HR,59.5,0-3835,0-3836,0-3836,43.0526237,399.02066,
0,2742,0-2742,Resp,29.4285717,0-3837,0-3838,0-3838,43.355011,140.264542,
0,2743,0-2743,Alkalinephos,95.3379593,0-3839,0-3840,0-3840,30.0027161,85.6798096,
0,2744,0-2744,Alkalinephos,97.6904755,0-3841,0-3842,0-3842,58.9839096,484.153259,
0,2745,0-2745,Leaf,,,,,-0.127272725,1.75,
0,2746,0-2746,HR,87.25,0-3843,0-3844,0-3844,2.50209045,56.8117638,
0,2747,0-2747,ICULOS,229.0,0-3845,0-3846,0-3846,23.5326157,13.4576311,
0,2748,0-2748,ICULOS,280.0,0-3847,0-3848,0-3848,13.758461,12.6368046,
0,2749,0-2749,Leaf,,,,,-0.138461545,2.25,
0,2750,0-2750,Leaf,,,,,0.116205953,1.38680446,
0,2751,0-2751,HR,123.5,0-3849,0-3850,0-3850,16.3998985,39.759697,
0,2752,0-2752,Resp,23.0625,0-3851,0-3852,0-3852,4.83026123,61.9957886,
0,2753,0-2753,patient_id,784.0,0-3853,0-3854,0-3854,12.9272766,71.9062042,
0,2754,0-2754,SaO2,93.0059814,0-3855,0-3856,0-3856,22.8733673,57.3305244,
0,2755,0-2755,DBP,76.0,0-3857,0-3858,0-3858,27.0223885,78.5569153,
0,2756,0-2756,Bilirubin_total,2.61244345,0-3859,0-3860,0-3860,20.9196701,44.3965034,
0,2757,0-2757,Leaf,,,,,-0.161904767,4.25,
0,2758,0-2758,SBP,181.5,0-3861,0-3862,0-3862,26.8978119,127.415901,
0,2759,0-2759,HospAdmTime,-106.629997,0-3863,0-3864,0-3864,59.0350304,181.599915,
0,2760,0-2760,HospAdmTime,-54.1500015,0-3865,0-3866,0-3866,47.5265656,70.4388733,
0,2761,0-2761,patient_id,28507.0,0-3867,0-3868,0-3868,18.7569523,8.41041374,
0,2762,0-2762,Phosphate,3.5805769,0-3869,0-3870,0-3870,4.52846527,20.9152622,
0,2763,0-2763,ICULOS,26.0,0-3871,0-3872,0-3872,80.0141754,48.9860878,
0,2764,0-2764,Bilirubin_direct,2.41000009,0-3873,0-3874,0-3874,21.1399384,92.6374435,
0,2765,0-2765,Leaf,,,,,0.116205953,1.38680446,
0,2766,0-2766,Leaf,,,,,-0.174999997,7.0,
0,2767,0-2767,Leaf,,,,,0.17815201,12.7312403,
0,2768,0-2768,Leaf,,,,,0.0614384823,1.88680446,
0,2769,0-2769,Leaf,,,,,-0.178947374,8.5,
0,2770,0-2770,PTT,40.1293755,0-3875,0-3876,0-3876,14.1567984,26.1180439,
0,2771,0-2771,SOFA,7.0,0-3877,0-3878,0-3878,11.9349899,22.6368046,
0,2772,0-2772,Leaf,,,,,0.116205953,1.38680446,
0,2773,0-2773,Leaf,,,,,-0.100000001,1.0,
0,2774,0-2774,Temp,37.3091507,0-3879,0-3880,0-3880,5.17584229,53.9013519,
0,2775,0-2775,Leaf,,,,,0.0614384823,1.88680446,
0,2776,0-2776,Leaf,,,,,0.187678814,39.5805244,
0,2777,0-2777,Leaf,,,,,-0.193162397,28.25,
0,2778,0-2778,HR,137.0,0-3881,0-3882,0-3882,9.3516283,3.88680458,
0,2779,0-2779,Leaf,,,,,0.163343206,7.18402243,
0,2780,0-2780,Leaf,,,,,0.0406021141,2.13680458,
0,2781,0-2781,Leaf,,,,,-0.127272725,1.75,
0,2782,0-2782,Leaf,,,,,0.125440076,3.02360892,
0,2783,0-2783,Leaf,,,,,0.125440076,3.02360892,
0,2784,0-2784,Leaf,,,,,-0.111111119,1.25,
0,2785,0-2785,Leaf,,,,,0.181823537,15.5048494,
0,2786,0-2786,Leaf,,,,,0.0406021141,2.13680458,
0,2787,0-2787,HR,127.5,0-3883,0-3884,0-3884,14.5300846,42.8728943,
0,2788,0-2788,DBP,48.0,0-3885,0-3886,0-3886,13.8213863,7.63680458,
0,2789,0-2789,Leaf,,,,,-0.176470593,7.5,
0,2790,0-2790,Hgb,10.0174112,0-3887,0-3888,0-3888,17.2041512,39.141655,
0,2791,0-2791,patient_id,32710.0,0-3889,0-3890,0-3890,15.0992632,28.4152622,
0,2792,0-2792,Calcium,7.11719704,0-3891,0-3892,0-3892,13.5428715,18.4104137,
0,2793,0-2793,SBP,91.0,0-3893,0-3894,0-3894,15.0580215,34.1604118,
0,2794,0-2794,PaCO2,40.0569191,0-3895,0-3896,0-3896,10.5240917,4.27360916,
0,2795,0-2795,patient_id,31217.0,0-3897,0-3898,0-3898,14.9999924,46.9201126,
0,2796,0-2796,Leaf,,,,,-0.150000006,3.0,
0,2797,0-2797,Alkalinephos,92.2477875,0-3899,0-3900,0-3900,38.9137535,33.2784576,
0,2798,0-2798,SBP,171.0,0-3901,0-3902,0-3902,11.8370514,74.6562042,
0,2799,0-2799,SBP,124.0,0-3903,0-3904,0-3904,31.2711143,46.5284576,
0,2800,0-2800,SBP,130.375,0-3905,0-3906,0-3906,7.28258133,31.825676,
0,2801,0-2801,Leaf,,,,,0.0614384823,1.88680446,
0,2802,0-2802,Leaf,,,,,-0.180487797,9.25,
0,2803,0-2803,Leaf,,,,,0.183114439,22.6888714,
0,2804,0-2804,Leaf,,,,,0.0614384823,1.88680446,
0,2805,0-2805,Leaf,,,,,-0.100000001,1.0,
0,2806,0-2806,Leaf,,,,,0.147000343,2.77360892,
0,2807,0-2807,Leaf,,,,,-0.183333337,11.0,
0,2808,0-2808,Leaf,,,,,0.0614384823,1.88680446,
0,2809,0-2809,Leaf,,,,,-0.155555561,3.5,
0,2810,0-2810,Leaf,,,,,0.125440076,3.02360892,
0,2811,0-2811,Leaf,,,,,0.163343206,7.18402243,
0,2812,0-2812,Leaf,,,,,0.0614384823,1.88680446,
0,2813,0-2813,pH,7.4258976,0-3907,0-3908,0-3908,15.0272064,102.868683,
0,2814,0-2814,Leaf,,,,,-0.142857149,2.5,
0,2815,0-2815,HR,115.5,0-3909,0-3910,0-3910,23.1647129,78.5617676,
0,2816,0-2816,Calcium,6.72198105,0-3911,0-3912,0-3912,3.6927681,26.325676,
0,2817,0-2817,SBP,116.173912,0-3913,0-3914,0-3914,1.70199203,7.68402243,
0,2818,0-2818,Leaf,,,,,-0.120000005,1.5,
0,2819,0-2819,Leaf,,,,,-0.166666672,5.0,
0,2820,0-2820,HR,93.25,0-3915,0-3916,0-3916,8.58220005,13.9340219,
0,2821,0-2821,Resp,15.6000004,0-3917,0-3918,0-3918,55.4665108,97.5853729,
0,2822,0-2822,BUN,32.3198013,0-3919,0-3920,0-3920,38.0548401,137.939514,
0,2823,0-2823,Leaf,,,,,-0.120000005,1.5,
0,2824,0-2824,Leaf,,,,,0.116205953,1.38680446,
0,2825,0-2825,Leaf,,,,,-0.100000001,1.0,
0,2826,0-2826,Leaf,,,,,0.116205953,1.38680446,
0,2827,0-2827,Leaf,,,,,0.169452682,5.54721785,
0,2828,0-2828,Leaf,,,,,0.0614384823,1.88680446,
0,2829,0-2829,HR,58.5,0-3921,0-3922,0-3922,5.04639196,2.38680458,
0,2830,0-2830,Leaf,,,,,0.178542674,8.32082653,
0,2831,0-2831,DBP,58.2229881,0-3923,0-3924,0-3924,8.01964664,5.41041327,
0,2832,0-2832,Leaf,,,,,-0.155555561,3.5,
0,2833,0-2833,Leaf,,,,,-0.184615389,12.0,
0,2834,0-2834,HR,106.46154,0-3925,0-3926,0-3926,10.2906733,4.38680458,
0,2835,0-2835,Leaf,,,,,0.106402293,3.27360892,
0,2836,0-2836,Leaf,,,,,-0.100000001,1.0,
0,2837,0-2837,Leaf,,,,,0.0614384823,1.88680446,
0,2838,0-2838,Leaf,,,,,0.172621831,9.95763111,
0,2839,0-2839,Leaf,,,,,0.125440076,3.02360892,
0,2840,0-2840,Leaf,,,,,-0.174193546,6.75,
0,2841,0-2841,Leaf,,,,,-0.127272725,1.75,
0,2842,0-2842,O2Sat,94.1538467,0-3927,0-3928,0-3928,11.2579918,35.3492851,
0,2843,0-2843,SBP,104.5,0-3929,0-3930,0-3930,6.85736036,4.52360916,
0,2844,0-2844,Leaf,,,,,-0.171428576,6.0,
0,2845,0-2845,O2Sat,91.5,0-3931,0-3932,0-3932,5.04639196,2.38680458,
0,2846,0-2846,BaseExcess,-0.592967391,0-3933,0-3934,0-3934,0.729263306,30.6228943,
0,2847,0-2847,Leaf,,,,,-0.120000005,1.5,
0,2848,0-2848,Leaf,,,,,0.116205953,1.38680446,
0,2849,0-2849,Leaf,,,,,0.0614384823,1.88680446,
0,2850,0-2850,Bilirubin_total,1.1798507,0-3935,0-3936,0-3936,0.624069214,72.4534149,
0,2851,0-2851,O2Sat,95.1363602,0-3937,0-3938,0-3938,0.0471944809,6.04721785,
0,2852,0-2852,Leaf,,,,,-0.111111119,1.25,
0,2853,0-2853,Temp,38.4000015,0-3939,0-3940,0-3940,1.84571743,5.16041327,
0,2854,0-2854,Leaf,,,,,0.184438586,18.2784576,
0,2855,0-2855,Leaf,,,,,-0.160000011,4.0,
0,2856,0-2856,HR,85.75,0-3941,0-3942,0-3942,0.119214058,3.52360892,
0,2857,0-2857,Leaf,,,,,0.161243424,4.16041327,
0,2858,0-2858,Leaf,,,,,0.0406021141,2.13680458,
0,2859,0-2859,Leaf,,,,,0.116205953,1.38680446,
0,2860,0-2860,Leaf,,,,,-0.100000001,1.0,
0,2861,0-2861,Leaf,,,,,0.185886651,62.7693977,
0,2862,0-2862,Temp,38.4000015,0-3943,0-3944,0-3944,5.04639196,2.38680458,
0,2863,0-2863,Leaf,,,,,-0.100000001,1.0,
0,2864,0-2864,Leaf,,,,,0.116205953,1.38680446,
0,2865,0-2865,Leaf,,,,,0.187915742,23.825676,
0,2866,0-2866,Leaf,,,,,0.0614384823,1.88680446,
0,2867,0-2867,WBC,14.2419291,0-3945,0-3946,0-3946,0.0956306458,16.2548485,
0,2868,0-2868,HR,133.0,0-3947,0-3948,0-3948,10.5240917,4.27360916,
0,2869,0-2869,Leaf,,,,,0.180367664,95.7790909,
0,2870,0-2870,Leaf,,,,,0.0614384823,1.88680446,
0,2871,0-2871,Bilirubin_total,2.75736427,0-3949,0-3950,0-3950,9.69482422,37.3965034,
0,2872,0-2872,MAP,98.5,0-3951,0-3952,0-3952,8.09468174,4.38680458,
0,2873,0-2873,Leaf,,,,,0.0406021141,2.13680458,
