Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,332,0-332,HR,67.5,0-601,0-602,0-602,9.75427628,6.05678558,
0,333,0-333,Leaf,,,,,-0.176470593,7.5,
0,334,0-334,HospAdmTime,-155.520004,0-603,0-604,0-604,37.2021599,44.9653549,
0,335,0-335,Leaf,,,,,-0.111111119,1.25,
0,336,0-336,MAP,77.3300018,0-605,0-606,0-606,11.1759338,56.2146378,
0,337,0-337,ICULOS,36.0,0-607,0-608,0-608,27.220726,166.09964,
0,338,0-338,Alkalinephos,74.1879196,0-609,0-610,0-610,28.5431805,31.9542847,
0,339,0-339,HR,54.5,0-611,0-612,0-612,47.3151855,534.131409,
0,340,0-340,DBP,50.2776718,0-613,0-614,0-614,102.561951,257.042114,
0,341,0-341,Potassium,4.27805996,0-615,0-616,0-616,35.668293,24.9542847,
0,342,0-342,HospAdmTime,-16.1399994,0-617,0-618,0-618,28.538765,145.792847,
0,343,0-343,Hgb,8.5,0-619,0-620,0-620,12.9932709,73.8053513,
0,344,0-344,SaO2,92.1049728,0-621,0-622,0-622,24.7048969,46.9653549,
0,345,0-345,ICULOS,103.0,0-623,0-624,0-624,73.8342896,1655.75708,
0,346,0-346,PaCO2,40.8657303,0-625,0-626,0-626,51.4730453,1185.4635,
0,347,0-347,Bilirubin_direct,1.66266668,0-627,0-628,0-628,99.0721741,287.269989,
0,348,0-348,TroponinI,1.08419359,0-629,0-630,0-630,82.5058441,169.315704,
0,349,0-349,Leaf,,,,,-0.194366202,34.5,
0,350,0-350,DBP,50.5,0-631,0-632,0-632,5.73530817,2.55678558,
0,351,0-351,ICULOS,29.0,0-633,0-634,0-634,64.5629883,706.987793,
0,352,0-352,Chloride,104.90889,0-635,0-636,0-636,37.6060257,292.950684,
0,353,0-353,Bilirubin_direct,2.4857142,0-637,0-638,0-638,58.7730408,506.548889,
0,354,0-354,TroponinI,12.8298922,0-639,0-640,0-640,85.9311523,2289.37988,
0,355,0-355,MAP,82.6699982,0-641,0-642,0-642,16.5871048,149.612137,
0,356,0-356,HCO3,24.2177639,0-643,0-644,0-644,1.80298233,7.28392792,
0,357,0-357,Leaf,,,,,-0.191397846,22.25,
0,358,0-358,Leaf,,,,,0.144653097,2.61357117,
0,359,0-359,ICULOS,24.0,0-645,0-646,0-646,0.619083405,12.5110703,
0,360,0-360,O2Sat,97.0625,0-647,0-648,0-648,4.84730911,2.30678558,
0,361,0-361,HospAdmTime,-16.1399994,0-649,0-650,0-650,10.9991856,16.7610703,
0,362,0-362,Leaf,,,,,-0.146666676,2.75,
0,363,0-363,Calcium,8.09351921,0-651,0-652,0-652,19.1874466,32.8635712,
0,364,0-364,SBP,120.5,0-653,0-654,0-654,14.1989937,6.17035675,
0,365,0-365,pH,7.36872721,0-655,0-656,0-656,28.4571953,261.439636,
0,366,0-366,ICULOS,35.0,0-657,0-658,0-658,17.9774933,38.0560684,
0,367,0-367,HospAdmTime,-47.1100006,0-659,0-660,0-660,11.7388382,63.7146378,
0,368,0-368,DBP,58.0358238,0-661,0-662,0-662,19.6854343,15.0907135,
0,369,0-369,DBP,60.5262604,0-663,0-664,0-664,65.1008301,1186.16321,
0,370,0-370,Magnesium,2.20000005,0-665,0-666,0-666,85.9354477,81.0103531,
0,371,0-371,Alkalinephos,105.650002,0-667,0-668,0-668,4.23711395,23.3517838,
0,372,0-372,ICULOS,279.0,0-669,0-670,0-670,14.9839964,13.7271423,
0,373,0-373,HR,59.5,0-671,0-672,0-672,35.5041542,205.065704,
0,374,0-374,ICULOS,191.0,0-673,0-674,0-674,93.0991821,1246.74072,
0,375,0-375,Hgb,10.6000004,0-675,0-676,0-676,43.280407,77.1349945,
0,376,0-376,TroponinI,7.36047983,0-677,0-678,0-678,87.2976532,740.981018,
0,377,0-377,ICULOS,196.0,0-679,0-680,0-680,38.2200928,903.539246,
0,378,0-378,Phosphate,3.32040811,0-681,0-682,0-682,20.3604202,21.8746414,
0,379,0-379,O2Sat,98.0663605,0-683,0-684,0-684,50.1711464,250.598907,
0,380,0-380,Bilirubin_direct,1.2684375,0-685,0-686,0-686,99.9079285,2706.60986,
0,381,0-381,Alkalinephos,87.8470154,0-687,0-688,0-688,39.9880753,134.283203,
0,382,0-382,ICULOS,127.0,0-689,0-690,0-690,38.4157867,98.8849945,
0,383,0-383,Chloride,104.987823,0-691,0-692,0-692,45.3837471,538.708191,
0,384,0-384,SBP,142.0,0-693,0-694,0-694,36.125927,180.293564,
0,385,0-385,Magnesium,2.01826358,0-695,0-696,0-696,31.9626865,22.0110703,
0,386,0-386,Leaf,,,,,-0.188405797,16.25,
0,387,0-387,MAP,56.5,0-697,0-698,0-698,36.2334747,12.1703568,
0,388,0-388,Fibrinogen,350.0,0-699,0-700,0-700,14.4442101,68.1578522,
0,389,0-389,Calcium,8.10179901,0-701,0-702,0-702,16.8423557,100.532494,
0,390,0-390,Leaf,,,,,-0.167999998,5.25,
0,391,0-391,Leaf,,,,,-0.155555561,3.5,
0,392,0-392,DBP,91.0,0-703,0-704,0-704,20.2202911,113.395348,
0,393,0-393,ICULOS,30.0,0-705,0-706,0-706,26.4275818,37.8060684,
0,394,0-394,MAP,110.5,0-707,0-708,0-708,20.9925556,8.86357117,
0,395,0-395,pH,7.21999979,0-709,0-710,0-710,32.0073624,55.8399963,
0,396,0-396,ICULOS,212.0,0-711,0-712,0-712,45.6143341,729.322449,
0,397,0-397,MAP,84.0,0-713,0-714,0-714,68.6557388,393.472107,
0,398,0-398,MAP,81.5,0-715,0-716,0-716,37.5820007,543.832092,
0,399,0-399,Bilirubin_direct,2.2814815,0-717,0-718,0-718,42.5712051,176.88356,
0,400,0-400,SBP,102.0,0-719,0-720,0-720,48.3472595,945.193542,
0,401,0-401,HospAdmTime,0.0,0-721,0-722,0-722,61.4400635,1342.55566,
0,402,0-402,DBP,72.6271133,0-723,0-724,0-724,88.3596573,1130.66846,
0,403,0-403,Fibrinogen,304.134338,0-725,0-726,0-726,62.0104675,914.715698,
0,404,0-404,ICULOS,73.0,0-727,0-728,0-728,33.4862442,61.3510666,
0,405,0-405,Bilirubin_total,1.02889907,0-729,0-730,0-730,46.1211433,369.393188,
0,406,0-406,BUN,24.9872704,0-731,0-732,0-732,49.7876511,87.3517838,
0,407,0-407,SBP,100.0,0-733,0-734,0-734,85.2025452,202.474991,
0,408,0-408,pH,7.33714294,0-735,0-736,0-736,64.6943359,582.780334,
0,409,0-409,HR,101.372551,0-737,0-738,0-738,44.4019737,85.3967819,
0,410,0-410,Magnesium,2.01253414,0-739,0-740,0-740,27.9123917,106.623207,
0,411,0-411,AST,255.713455,0-741,0-742,0-742,2.83506012,37.1696396,
0,412,0-412,MAP,80.6699982,0-743,0-744,0-744,7.84817553,3.30678558,
0,413,0-413,Leaf,,,,,0.113299266,1.30678558,
0,414,0-414,Leaf,,,,,-0.100000001,1.0,
0,415,0-415,ICULOS,120.0,0-745,0-746,0-746,11.1244049,31.6135712,
0,416,0-416,Leaf,,,,,0.113299266,1.30678558,
0,417,0-417,PaCO2,43.0017586,0-747,0-748,0-748,51.9692993,1640.68811,
0,418,0-418,HospAdmTime,-172.600006,0-749,0-750,0-750,63.8386345,96.9535675,
0,419,0-419,Magnesium,2.01390457,0-751,0-752,0-752,51.1708679,582.911011,
0,420,0-420,HospAdmTime,-21.6499996,0-753,0-754,0-754,58.3588715,977.554932,
0,421,0-421,Creatinine,1.84430337,0-755,0-756,0-756,91.0903625,661.880005,
0,422,0-422,BUN,27.7604618,0-757,0-758,0-758,75.1373138,877.897095,
0,423,0-423,HospAdmTime,-2.61999989,0-759,0-760,0-760,41.7894478,151.259644,
0,424,0-424,Potassium,4.20500469,0-761,0-762,0-762,61.870636,271.994995,
0,425,0-425,ICULOS,29.0,0-763,0-764,0-764,1.18009949,43.0671387,
0,426,0-426,O2Sat,96.1111145,0-765,0-766,0-766,10.8289337,8.78392792,
0,427,0-427,Creatinine,3.24000001,0-767,0-768,0-768,11.1607761,5.30678558,
0,428,0-428,AST,192.646622,0-769,0-770,0-770,17.2817345,41.112854,
0,429,0-429,HR,121.5,0-771,0-772,0-772,22.2542648,109.95285,
0,430,0-430,HospAdmTime,-302.799988,0-773,0-774,0-774,53.4450111,608.379272,
0,431,0-431,SBP,90.0,0-775,0-776,0-776,8.41097736,3.55678558,
0,432,0-432,Bilirubin_direct,2.37692308,0-777,0-778,0-778,13.6335983,28.0789261,
0,433,0-433,HR,92.25,0-779,0-780,0-780,21.4586906,13.8635712,
0,434,0-434,SBP,95.0,0-781,0-782,0-782,13.959857,6.72714233,
0,435,0-435,SBP,103.0,0-783,0-784,0-784,18.7017822,6.36357117,
0,436,0-436,ICULOS,50.0,0-785,0-786,0-786,7.82382202,28.6357117,
0,437,0-437,HospAdmTime,-2.92000008,0-787,0-788,0-788,18.2891579,11.5907135,
0,438,0-438,HR,132.333328,0-789,0-790,0-790,24.552124,142.294998,
0,439,0-439,ICULOS,201.0,0-791,0-792,0-792,56.7245178,27.5678558,
0,440,0-440,DBP,61.3350449,0-793,0-794,0-794,4.58255005,21.7949982,
0,441,0-441,Leaf,,,,,-0.142857149,2.5,
0,442,0-442,Leaf,,,,,0.113299266,1.30678558,
0,443,0-443,Leaf,,,,,-0.100000001,1.0,
0,444,0-444,Hct,30.639185,0-795,0-796,0-796,3.49846649,22.3517838,
0,445,0-445,HR,62.0,0-797,0-798,0-798,33.3037109,23.6246414,
0,446,0-446,HospAdmTime,0.0,0-799,0-800,0-800,31.5709534,51.3746414,
0,447,0-447,HospAdmTime,-125.120003,0-801,0-802,0-802,11.9366245,6.05678558,
0,448,0-448,MAP,106.375,0-803,0-804,0-804,20.4051132,45.4764252,
0,449,0-449,Leaf,,,,,-0.100000001,1.0,
0,450,0-450,Creatinine,0.600000024,0-805,0-806,0-806,8.89678192,38.112854,
0,451,0-451,O2Sat,86.0,0-807,0-808,0-808,16.7264786,24.0567856,
0,452,0-452,HCO3,24.2504349,0-809,0-810,0-810,37.9859428,26.181427,
0,453,0-453,Leaf,,,,,-0.111111119,1.25,
0,454,0-454,HR,97.3333359,0-811,0-812,0-812,0.619083405,12.5110703,
0,455,0-455,ICULOS,8.0,0-813,0-814,0-814,12.0986938,283.948547,
0,456,0-456,Lactate,1.95749998,0-815,0-816,0-816,20.9875908,62.9874954,
0,457,0-457,BUN,24.116497,0-817,0-818,0-818,34.8412476,37.5449982,
0,458,0-458,Fibrinogen,254.574081,0-819,0-820,0-820,31.3621216,141.656418,
0,459,0-459,SBP,110.0,0-821,0-822,0-822,18.2697296,79.9646378,
0,460,0-460,Alkalinephos,82.1298065,0-823,0-824,0-824,20.7154083,183.553192,
0,461,0-461,HR,68.5,0-825,0-826,0-826,17.3292255,33.2721405,
0,462,0-462,HospAdmTime,-2.3499999,0-827,0-828,0-828,23.8448009,74.4764252,
0,463,0-463,Leaf,,,,,-0.138461545,2.25,
0,464,0-464,Magnesium,1.95782793,0-829,0-830,0-830,0.601921082,30.9992828,
0,465,0-465,HR,80.2857132,0-831,0-832,0-832,23.4052963,28.0789261,
0,466,0-466,O2Sat,99.8333359,0-833,0-834,0-834,34.9720001,83.4085693,
0,467,0-467,HR,90.5,0-835,0-836,0-836,49.9371338,102.929993,
0,468,0-468,SBP,103.0,0-837,0-838,0-838,21.1548576,27.1703568,
0,469,0-469,ICULOS,7.0,0-839,0-840,0-840,28.9884033,244.631409,
0,470,0-470,HospAdmTime,-87.5100021,0-841,0-842,0-842,70.5598679,152.088562,
0,471,0-471,ICULOS,15.0,0-843,0-844,0-844,24.0526009,23.1703568,
0,472,0-472,MAP,79.5,0-845,0-846,0-846,37.6438828,197.63356,
0,473,0-473,HospAdmTime,-25.0900002,0-847,0-848,0-848,17.8325958,61.6474991,
0,474,0-474,Potassium,4.26866388,0-849,0-850,0-850,35.5424805,52.9424973,
0,475,0-475,Alkalinephos,98.8548355,0-851,0-852,0-852,39.6959991,312.846771,
0,476,0-476,Creatinine,1.41546869,0-853,0-854,0-854,69.5642242,183.452133,
0,477,0-477,ICULOS,16.0,0-855,0-856,0-856,8.21851349,18.3067856,
0,478,0-478,HR,91.4111099,0-857,0-858,0-858,7.30387211,3.61357117,
0,479,0-479,HR,87.375,0-859,0-860,0-860,1.80298233,7.28392792,
0,480,0-480,Leaf,,,,,-0.13333334,2.0,
0,481,0-481,MAP,69.6699982,0-861,0-862,0-862,8.41097736,3.55678558,
0,482,0-482,Leaf,,,,,-0.193893135,31.75,
0,483,0-483,Leaf,,,,,-0.120000005,1.5,
0,484,0-484,Leaf,,,,,0.144653097,2.61357117,
0,485,0-485,O2Sat,96.75,0-863,0-864,0-864,5.14324951,25.7153549,
0,486,0-486,MAP,75.5,0-865,0-866,0-866,8.70822239,4.86357117,
0,487,0-487,Leaf,,,,,-0.171428576,6.0,
0,488,0-488,Leaf,,,,,0.0826651677,1.55678558,
0,489,0-489,HospAdmTime,-1.32000005,0-867,0-868,0-868,66.6885071,831.863892,
0,490,0-490,HospAdmTime,-214.679993,0-869,0-870,0-870,79.0952759,138.042847,
0,491,0-491,Calcium,8.13463497,0-871,0-872,0-872,73.8368988,704.650696,
0,492,0-492,HR,83.0,0-873,0-874,0-874,97.8508911,125.862854,
0,493,0-493,SaO2,97.1500015,0-875,0-876,0-876,41.8589783,147.929276,
0,494,0-494,DBP,65.0,0-877,0-878,0-878,30.9319687,135.95285,
0,495,0-495,Leaf,,,,,-0.146666676,2.75,
0,496,0-496,Bilirubin_total,0.937264144,0-879,0-880,0-880,15.6772461,116.531776,
0,497,0-497,PaCO2,34.0,0-881,0-882,0-882,37.4766846,26.0907135,
0,498,0-498,Lactate,3.4000001,0-883,0-884,0-884,30.4945869,110.816422,
0,499,0-499,ICULOS,11.0,0-885,0-886,0-886,52.3562012,365.008911,
0,500,0-500,HCO3,24.3512917,0-887,0-888,0-888,69.3248901,351.359985,
0,501,0-501,HospAdmTime,-16.1399994,0-889,0-890,0-890,63.7240219,304.713196,
0,502,0-502,Hgb,11.1397057,0-891,0-892,0-892,84.9723434,1148.47461,
0,503,0-503,Lactate,2.5999999,0-893,0-894,0-894,24.2300949,101.543564,
0,504,0-504,FiO2,0.482023567,0-895,0-896,0-896,33.7807999,26.7042847,
0,505,0-505,PTT,40.320282,0-897,0-898,0-898,78.2988663,68.2485657,
0,506,0-506,O2Sat,98.8888855,0-899,0-900,0-900,55.8412933,98.4535675,
0,507,0-507,Hgb,10.6825361,0-901,0-902,0-902,38.1152039,284.630676,
0,508,0-508,HospAdmTime,-0.0299999993,0-903,0-904,0-904,31.0732422,316.165344,
0,509,0-509,TroponinI,1.58000004,0-905,0-906,0-906,54.0386238,141.634995,
0,510,0-510,HospAdmTime,-11.6599998,0-907,0-908,0-908,42.0336304,593.787109,
0,511,0-511,BUN,23.2607212,0-909,0-910,0-910,15.9952269,16.7271423,
0,512,0-512,AST,239.732819,0-911,0-912,0-912,28.8259583,256.563538,
0,513,0-513,SBP,112.0,0-913,0-914,0-914,35.8305626,218.66748,
0,514,0-514,DBP,73.498764,0-915,0-916,0-916,10.1827583,21.0449982,
0,515,0-515,SBP,111.0,0-917,0-918,0-918,34.0977936,194.941772,
0,516,0-516,Creatinine,1.35039937,0-919,0-920,0-920,40.936348,112.498566,
0,517,0-517,Leaf,,,,,-0.152941182,3.25,
0,518,0-518,Hgb,11.1397057,0-921,0-922,0-922,13.6218109,95.1232071,
0,519,0-519,Calcium,8.30000019,0-923,0-924,0-924,15.6042576,12.5907135,
0,520,0-520,Fibrinogen,253.170731,0-925,0-926,0-926,6.09971714,12.3635712,
0,521,0-521,Chloride,104.930367,0-927,0-928,0-928,19.379879,26.7271423,
0,522,0-522,SBP,100.5,0-929,0-930,0-930,26.9287071,39.2153549,
0,523,0-523,PaCO2,40.0,0-931,0-932,0-932,36.6813354,176.394623,
0,524,0-524,Phosphate,3.88485289,0-933,0-934,0-934,28.9811668,14.1135712,
0,525,0-525,SBP,96.5,0-935,0-936,0-936,13.2450819,7.80678558,
0,526,0-526,PaCO2,40.4670944,0-937,0-938,0-938,9.52380276,9.3407135,
0,527,0-527,Magnesium,2.12853861,0-939,0-940,0-940,16.8972626,103.781776,
0,528,0-528,HR,100.5,0-941,0-942,0-942,8.91922188,3.80678558,
0,529,0-529,SBP,99.0,0-943,0-944,0-944,16.5160732,14.7610703,
0,530,0-530,pH,7.41118336,0-945,0-946,0-946,1.14227295,93.4182053,
0,531,0-531,ICULOS,12.0,0-947,0-948,0-948,26.0746841,50.1696396,
0,532,0-532,BUN,31.1534328,0-949,0-950,0-950,3.57992554,56.4078522,
0,533,0-533,DBP,48.0,0-951,0-952,0-952,8.97833252,268.562134,
0,534,0-534,Leaf,,,,,-0.111111119,1.25,
0,535,0-535,MAP,59.0,0-953,0-954,0-954,10.770401,50.5103531,
0,536,0-536,HospAdmTime,-11.1300001,0-955,0-956,0-956,22.0038891,18.6474991,
0,537,0-537,Leaf,,,,,-0.177142859,7.75,
0,538,0-538,O2Sat,100.0,0-957,0-958,0-958,18.5427094,20.6246414,
0,539,0-539,DBP,57.4245186,0-959,0-960,0-960,10.0903406,5.86357117,
0,540,0-540,ICULOS,14.0,0-961,0-962,0-962,9.47809601,75.9189224,
0,541,0-541,Leaf,,,,,0.0364294834,2.05678558,
0,542,0-542,Leaf,,,,,0.159352541,3.92035675,
0,543,0-543,HR,105.1875,0-963,0-964,0-964,10.3017426,14.8635712,
0,544,0-544,HR,106.5,0-965,0-966,0-966,0.183288336,3.36357117,
0,545,0-545,Magnesium,2.01826358,0-967,0-968,0-968,17.1549454,13.9542847,
0,546,0-546,Leaf,,,,,-0.142857149,2.5,
0,547,0-547,Leaf,,,,,0.0574882217,1.80678558,
0,548,0-548,Leaf,,,,,0.193239272,43.3739243,
0,549,0-549,Leaf,,,,,-0.157894745,3.75,
0,550,0-550,Creatinine,1.40085161,0-969,0-970,0-970,13.959857,6.72714233,
0,551,0-551,Leaf,,,,,-0.189473689,18.0,
0,552,0-552,Leaf,,,,,0.113299266,1.30678558,
0,553,0-553,ICULOS,6.0,0-971,0-972,0-972,16.3795662,23.0449982,
0,554,0-554,Leaf,,,,,-0.163636371,4.5,
0,555,0-555,MAP,110.0,0-973,0-974,0-974,15.7061958,15.3067856,
0,556,0-556,SBP,123.655212,0-975,0-976,0-976,41.3929749,545.332092,
0,557,0-557,HR,149.0,0-977,0-978,0-978,25.8236694,402.095337,
0,558,0-558,Calcium,7.3485055,0-979,0-980,0-980,19.7615051,158.871765,
0,559,0-559,Leaf,,,,,-0.13333334,2.0,
0,560,0-560,Leaf,,,,,0.189634621,18.2949982,
0,561,0-561,Leaf,,,,,-0.170370385,5.75,
0,562,0-562,Hgb,10.7394857,0-981,0-982,0-982,23.6652584,341.46106,
0,563,0-563,ICULOS,4.0,0-983,0-984,0-984,12.5787964,107.941063,
0,564,0-564,Leaf,,,,,-0.146666676,2.75,
0,565,0-565,SBP,116.5,0-985,0-986,0-986,13.0860691,25.0449982,
0,566,0-566,HospAdmTime,-21.6499996,0-987,0-988,0-988,22.318222,47.1585693,
0,567,0-567,DBP,78.5213623,0-989,0-990,0-990,17.0943604,36.9771423,
0,568,0-568,MAP,78.5,0-991,0-992,0-992,8.95847797,9.5907135,
0,569,0-569,SBP,82.0,0-993,0-994,0-994,7.22201347,3.05678558,
0,570,0-570,ICULOS,10.0,0-995,0-996,0-996,3.37942505,14.0110703,
0,571,0-571,SBP,129.0,0-997,0-998,0-998,7.36388397,36.1703568,
0,572,0-572,Leaf,,,,,0.113299266,1.30678558,
0,573,0-573,O2Sat,99.7142868,0-999,0-1000,0-1000,27.5990257,44.0789261,
0,574,0-574,TroponinI,1.70517647,0-1001,0-1002,0-1002,26.4769363,32.2839279,
0,575,0-575,Hct,30.312582,0-1003,0-1004,0-1004,15.7664957,17.0110703,
0,576,0-576,HospAdmTime,-0.50999999,0-1005,0-1006,0-1006,28.7636147,27.3974991,
0,577,0-577,Leaf,,,,,-0.138461545,2.25,
0,578,0-578,SBP,157.0,0-1007,0-1008,0-1008,8.49867249,32.3857117,
0,579,0-579,Leaf,,,,,0.194449574,71.0664215,
0,580,0-580,Leaf,,,,,0.0364294834,2.05678558,
0,581,0-581,SBP,138.0,0-1009,0-1010,0-1010,9.40570259,17.1246414,
0,582,0-582,Leaf,,,,,-0.13333334,2.0,
0,583,0-583,DBP,53.0213585,0-1011,0-1012,0-1012,12.5674314,6.80678558,
0,584,0-584,MAP,77.3300018,0-1013,0-1014,0-1014,13.7585201,19.8746414,
0,585,0-585,Leaf,,,,,0.182539284,10.4542847,
0,586,0-586,Leaf,,,,,0.0364294834,2.05678558,
0,587,0-587,MAP,52.0,0-1015,0-1016,0-1016,8.41097736,3.55678558,
0,588,0-588,ICULOS,31.0,0-1017,0-1018,0-1018,4.15841675,13.0110703,
0,589,0-589,ICULOS,120.0,0-1019,0-1020,0-1020,25.8338585,31.2382126,
0,590,0-590,O2Sat,92.25,0-1021,0-1022,0-1022,11.7255325,15.5567856,
0,591,0-591,Calcium,7.64678621,0-1023,0-1024,0-1024,8.34960938,168.567856,
0,592,0-592,SBP,141.5,0-1025,0-1026,0-1026,12.8933029,6.92035675,
0,593,0-593,ICULOS,279.0,0-1027,0-1028,0-1028,9.44536591,19.3067856,
0,594,0-594,SBP,102.0,0-1029,0-1030,0-1030,7.75479031,12.3974991,
0,595,0-595,HospAdmTime,-30.9099998,0-1031,0-1032,0-1032,42.0974655,552.539246,
0,596,0-596,ICULOS,137.0,0-1033,0-1034,0-1034,34.3297882,103.522141,
0,597,0-597,BUN,30.1727142,0-1035,0-1036,0-1036,34.6592712,175.169647,
0,598,0-598,Magnesium,2.04646015,0-1037,0-1038,0-1038,38.5756149,57.9424973,
0,599,0-599,SBP,161.0,0-1039,0-1040,0-1040,15.6961603,5.92035675,
0,600,0-600,MAP,64.6699982,0-1041,0-1042,0-1042,3.00575256,35.9196396,
0,601,0-601,Leaf,,,,,-0.163636371,4.5,
0,602,0-602,Leaf,,,,,0.0826651677,1.55678558,
0,603,0-603,SBP,123.655212,0-1043,0-1044,0-1044,32.973793,23.7839279,
0,604,0-604,DBP,49.9137459,0-1045,0-1046,0-1046,15.0222816,21.181427,
0,605,0-605,ICULOS,19.0,0-1047,0-1048,0-1048,4.63867188,55.2146378,
0,606,0-606,Leaf,,,,,-0.100000001,1.0,
0,607,0-607,MAP,69.6699982,0-1049,0-1050,0-1050,42.8211174,49.0221405,
0,608,0-608,HospAdmTime,-209.729996,0-1051,0-1052,0-1052,34.4524002,117.077492,
0,609,0-609,Leaf,,,,,0.159352541,3.92035675,
0,610,0-610,HospAdmTime,-1.73000002,0-1053,0-1054,0-1054,29.6750908,28.0339279,
0,611,0-611,AST,129.676056,0-1055,0-1056,0-1056,27.9591503,78.1239243,
0,612,0-612,Bilirubin_total,1.40942621,0-1057,0-1058,0-1058,41.9255219,456.007477,
0,613,0-613,BUN,31.1534328,0-1059,0-1060,0-1060,40.7785378,139.781769,
0,614,0-614,ICULOS,229.0,0-1061,0-1062,0-1062,94.7683411,117.260353,
0,615,0-615,PTT,39.7882996,0-1063,0-1064,0-1064,16.7291374,15.9542847,
0,616,0-616,Leaf,,,,,-0.179999992,9.0,
0,617,0-617,Bilirubin_direct,4.18428564,0-1065,0-1066,0-1066,17.0347977,72.3621368,
0,618,0-618,SBP,92.0,0-1067,0-1068,0-1068,35.3699036,73.4307098,
0,619,0-619,Leaf,,,,,-0.120000005,1.5,
0,620,0-620,SBP,78.0,0-1069,0-1070,0-1070,8.61698914,72.3053513,
0,621,0-621,Leaf,,,,,-0.174193546,6.75,
0,622,0-622,Alkalinephos,91.6691208,0-1071,0-1072,0-1072,19.9016514,40.2153549,
0,623,0-623,Alkalinephos,103.576385,0-1073,0-1074,0-1074,55.1040649,1241.79602,
0,624,0-624,Bilirubin_direct,0.967586219,0-1075,0-1076,0-1076,55.9821091,413.96106,
0,625,0-625,AST,369.799988,0-1077,0-1078,0-1078,49.6377716,557.9375,
0,626,0-626,Bilirubin_total,1.78270674,0-1079,0-1080,0-1080,53.8970146,627.526062,
0,627,0-627,Bilirubin_total,1.31992185,0-1081,0-1082,0-1082,45.2291565,170.68071,
0,628,0-628,BUN,24.2811756,0-1083,0-1084,0-1084,42.0733604,116.589279,
0,629,0-629,SOFA,3.0,0-1085,0-1086,0-1086,5.64086914,18.0567856,
0,630,0-630,Lactate,2.74110103,0-1087,0-1088,0-1088,46.6810722,151.258911,
0,631,0-631,Leaf,,,,,-0.111111119,1.25,
0,632,0-632,Leaf,,,,,0.113299266,1.30678558,
0,633,0-633,Phosphate,3.89756942,0-1089,0-1090,0-1090,78.3858414,146.713928,
0,634,0-634,ICULOS,47.0,0-1091,0-1092,0-1092,53.530365,560.273865,
0,635,0-635,SBP,121.0,0-1093,0-1094,0-1094,22.0024109,259.553192,
0,636,0-636,HospAdmTime,-0.0199999996,0-1095,0-1096,0-1096,21.3294106,33.3974991,
0,637,0-637,Phosphate,3.84685993,0-1097,0-1098,0-1098,39.6347198,483.821747,
0,638,0-638,ICULOS,206.0,0-1099,0-1100,0-1100,40.057476,22.7271423,
0,639,0-639,Phosphate,3.30733323,0-1101,0-1102,0-1102,61.7987137,1850.98889,
0,640,0-640,TroponinI,17.1274509,0-1103,0-1104,0-1104,67.7761154,438.391052,
0,641,0-641,HospAdmTime,-0.0299999993,0-1105,0-1106,0-1106,19.2556782,38.4085693,
0,642,0-642,ICULOS,101.0,0-1107,0-1108,0-1108,25.4714584,111.203568,
0,643,0-643,Leaf,,,,,0.167882547,5.22714233,
0,644,0-644,Leaf,,,,,0.0364294834,2.05678558,
0,645,0-645,Leaf,,,,,0.0574882217,1.80678558,
0,646,0-646,Leaf,,,,,0.174368367,10.7042847,
0,647,0-647,Leaf,,,,,-0.100000001,1.0,
0,648,0-648,Leaf,,,,,0.113299266,1.30678558,
0,649,0-649,DBP,67.5,0-1109,0-1110,0-1110,9.38024139,4.05678558,
0,650,0-650,Chloride,105.526108,0-1111,0-1112,0-1112,11.838995,12.7042847,
0,651,0-651,Leaf,,,,,-0.193162397,28.25,
0,652,0-652,MAP,89.3300018,0-1113,0-1114,0-1114,7.67559242,4.61357117,
0,653,0-653,Leaf,,,,,0.141976938,4.17035675,
0,654,0-654,Leaf,,,,,-0.13333334,2.0,
0,655,0-655,FiO2,0.533617854,0-1115,0-1116,0-1116,22.284935,57.7603531,
0,656,0-656,ICULOS,95.0,0-1117,0-1118,0-1118,53.0013924,203.679276,
0,657,0-657,Leaf,,,,,-0.13333334,2.0,
0,658,0-658,Calcium,7.41817379,0-1119,0-1120,0-1120,10.3302536,36.0560684,
0,659,0-659,HCO3,24.1460667,0-1121,0-1122,0-1122,19.0287476,18.7610703,
0,660,0-660,SBP,112.988892,0-1123,0-1124,0-1124,10.2094345,44.9535675,
0,661,0-661,DBP,51.4466782,0-1125,0-1126,0-1126,10.6388855,11.0907135,
0,662,0-662,Leaf,,,,,-0.160000011,4.0,
0,663,0-663,HCO3,24.2345676,0-1127,0-1128,0-1128,63.7170258,363.531067,
0,664,0-664,TroponinI,17.1274509,0-1129,0-1130,0-1130,55.8116455,822.632141,
0,665,0-665,HCO3,24.1800976,0-1131,0-1132,0-1132,18.3481522,41.612854,
0,666,0-666,Hct,26.8999996,0-1133,0-1134,0-1134,41.4527626,39.3974991,
0,667,0-667,Hgb,10.7394857,0-1135,0-1136,0-1136,0.998638153,18.9882126,
0,668,0-668,O2Sat,96.1111145,0-1137,0-1138,0-1138,11.4596052,4.36357117,
0,669,0-669,Leaf,,,,,-0.166666672,5.0,
0,670,0-670,O2Sat,96.1111145,0-1139,0-1140,0-1140,11.2977161,8.72714233,
0,671,0-671,DBP,49.0,0-1141,0-1142,0-1142,15.5159836,14.3067856,
